mission_id,drone_id,mission_date,mission_start_time,manufacturer,mission_type,battery_health_pct,battery_start_pct,wind_speed_mps,signal_strength_pct,gps_accuracy_m,payload_utilization_pct,maintenance_due,days_since_last_service,operator_experience_years,maintenance_risk,wind_risk,signal_risk,gps_risk,battery_risk,start_battery_risk,payload_risk,service_risk,ai_schedule_risk_score,schedule_priority
MSN-2024-002249,DRN-0708,2024-11-19,08:44:35,Autel,Wind Turbine Inspection,90.26,96.82,2.2,84.37,1.29,19.54,No,6,5.0,0,0.14666666666666667,0.015749999999999886,0.316,0.0,0.0,0.1954,0.05,9.997366666666666,High priority / low risk
MSN-2024-005537,DRN-0143,2024-09-16,02:39:33,Custom,Precision Spraying,82.73,94.64,3.82,94.16,0.24,9.45,No,3,3.3,0,0.25466666666666665,0.0,0.0,0.2423333333333332,0.0,0.09449999999999999,0.025,10.001333333333331,High priority / low risk
MSN-2021-011562,DRN-0608,2021-11-03,09:28:36,Custom,Site Survey,95.08,89.5,1.62,98.54,0.4,22.45,No,70,7.7,0,0.10800000000000001,0.0,0.0,0.0,0.0,0.2245,0.5833333333333334,10.005333333333336,High priority / low risk
MSN-2025-003428,DRN-0760,2025-01-25,08:47:46,Custom,Wind Turbine Inspection,94.36,78.48,3.51,83.72,0.8,16.04,No,13,0.9,0,0.23399999999999999,0.03200000000000003,0.12000000000000002,0.0,0.03039999999999992,0.1604,0.10833333333333334,10.013733333333333,High priority / low risk
MSN-2026-000061,DRN-0319,2026-07-27,17:36:59,Autel,Field Mapping,100.0,80.27,3.45,93.66,0.38,24.48,No,36,1.6,0,0.23,0.0,0.0,0.0,0.0,0.24480000000000002,0.3,10.0184,High priority / low risk
MSN-2021-002011,DRN-0135,2021-10-20,05:24:04,DJI,Thermal Inspection,92.4,82.81,0.67,91.11,1.59,30.4,No,6,4.7,0,0.04466666666666667,0.0,0.43600000000000005,0.0,0.0,0.304,0.05,10.018666666666668,High priority / low risk
MSN-2024-006315,DRN-0367,2024-11-14,01:39:41,Custom,Field Mapping,92.03,94.61,1.67,79.39,1.03,17.66,No,8,3.9,0,0.11133333333333333,0.14024999999999999,0.21200000000000002,0.0,0.0,0.1766,0.06666666666666667,10.021300000000002,High priority / low risk
MSN-2022-002811,DRN-0393,2022-05-01,01:00:15,Custom,Stockpile Measurement,80.89,89.98,2.9,86.28,0.3,13.79,No,5,3.3,0,0.19333333333333333,0.0,0.0,0.30366666666666664,0.0,0.1379,0.041666666666666664,10.024533333333332,High priority / low risk
MSN-2026-000926,DRN-0533,2026-01-21,02:47:42,Custom,Crop Health Survey,87.05,84.47,2.08,79.89,0.34,7.91,No,32,7.2,0,0.13866666666666666,0.12774999999999997,0.0,0.09833333333333343,0.0,0.0791,0.26666666666666666,10.0263,High priority / low risk
MSN-2024-002252,DRN-0647,2024-07-26,01:57:57,DJI,Site Survey,100.0,78.18,1.28,78.01,0.62,1.55,No,47,7.7,0,0.08533333333333333,0.17474999999999988,0.048,0.0,0.03639999999999986,0.0155,0.39166666666666666,10.026699999999996,High priority / low risk
MSN-2023-011786,DRN-0766,2023-07-17,20:56:01,Parrot,Site Survey,95.99,81.82,2.58,91.94,0.67,0.57,No,63,7.9,0,0.17200000000000001,0.0,0.06800000000000002,0.0,0.0,0.005699999999999999,0.525,10.031600000000001,High priority / low risk
MSN-2025-013526,DRN-0376,2025-10-24,13:50:02,Autel,Power Line Inspection,94.57,92.86,2.87,78.56,0.27,8.45,No,27,3.7,0,0.19133333333333333,0.16099999999999995,0.0,0.0,0.0,0.08449999999999999,0.225,10.033333333333333,High priority / low risk
MSN-2025-014511,DRN-0585,2025-07-05,19:49:28,DJI,Power Line Inspection,95.32,98.3,3.53,91.38,0.59,15.88,No,37,2.6,0,0.2353333333333333,0.0,0.03599999999999999,0.0,0.0,0.1588,0.30833333333333335,10.035066666666665,High priority / low risk
MSN-2026-010514,DRN-0536,2026-05-04,05:49:34,Autel,Perimeter Surveillance,94.03,82.42,1.65,93.74,0.26,22.29,No,70,2.3,0,0.11,0.0,0.0,0.0,0.0,0.2229,0.5833333333333334,10.036533333333333,High priority / low risk
MSN-2025-004245,DRN-0462,2025-10-15,23:08:11,Autel,Site Survey,94.34,93.86,3.1,90.05,1.36,2.23,No,6,2.6,0,0.20666666666666667,0.0,0.34400000000000003,0.0,0.0,0.0223,0.05,10.041066666666667,High priority / low risk
MSN-2023-014868,DRN-0766,2023-01-12,14:51:24,Autel,Thermal Inspection,96.33,98.01,4.58,84.76,0.99,2.99,No,3,1.9,0,0.30533333333333335,0.005999999999999872,0.196,0.0,0.0,0.029900000000000003,0.025,10.058533333333331,High priority / low risk
MSN-2021-014791,DRN-0692,2021-10-05,14:44:58,Custom,Wind Turbine Inspection,91.81,85.17,0.58,78.87,1.02,21.35,No,22,3.1,0,0.03866666666666666,0.1532499999999999,0.20800000000000002,0.0,0.0,0.21350000000000002,0.18333333333333332,10.0625,High priority / low risk
MSN-2025-002991,DRN-0604,2025-05-16,10:40:19,Custom,Search and Rescue,94.83,97.01,1.23,90.48,1.21,19.21,No,33,0.6,0,0.082,0.0,0.284,0.0,0.0,0.19210000000000002,0.275,10.0668,High priority / low risk
MSN-2025-005041,DRN-0615,2025-09-21,23:46:31,Autel,Thermal Inspection,83.98,95.22,3.3,90.29,0.28,18.79,No,11,6.2,0,0.22,0.0,0.0,0.20066666666666652,0.0,0.18789999999999998,0.09166666666666666,10.069199999999999,High priority / low risk
MSN-2025-003544,DRN-0254,2025-01-24,15:25:02,Custom,Site Survey,84.06,80.62,1.2,83.84,0.46,11.65,No,49,3.7,0,0.08,0.028999999999999915,0.0,0.19799999999999993,0.0,0.1165,0.4083333333333333,10.06933333333333,High priority / low risk
MSN-2022-006065,DRN-0663,2022-10-21,20:41:45,Custom,Network Site Survey,89.27,89.55,2.45,81.56,0.72,26.34,No,15,8.4,0,0.16333333333333336,0.08599999999999994,0.088,0.024333333333333467,0.0,0.2634,0.125,10.071200000000001,High priority / low risk
MSN-2023-001078,DRN-0568,2023-07-12,17:08:42,DJI,Site Survey,96.0,98.7,2.17,93.67,1.49,15.81,No,1,3.2,0,0.14466666666666667,0.0,0.396,0.0,0.0,0.15810000000000002,0.008333333333333333,10.074800000000003,High priority / low risk
MSN-2025-007675,DRN-0137,2025-09-05,04:55:26,DJI,Tower Inspection,86.63,88.21,1.7,84.79,1.27,8.59,No,11,8.3,0,0.11333333333333333,0.005249999999999843,0.308,0.11233333333333348,0.0,0.0859,0.09166666666666666,10.076366666666667,High priority / low risk
MSN-2023-007395,DRN-0645,2023-11-24,13:41:53,DJI,Wind Turbine Inspection,96.21,94.47,1.65,85.86,1.52,14.95,No,9,2.9,0,0.11,0.0,0.40800000000000003,0.0,0.0,0.1495,0.075,10.078000000000001,High priority / low risk
MSN-2025-006982,DRN-0374,2025-07-31,03:33:44,Custom,Stockpile Measurement,88.21,81.56,1.09,91.45,0.87,33.2,No,35,2.6,0,0.07266666666666667,0.0,0.148,0.059666666666666875,0.0,0.332,0.2916666666666667,10.07866666666667,High priority / low risk
MSN-2026-003909,DRN-0226,2026-01-04,07:19:31,DJI,Tower Inspection,92.8,82.11,2.86,79.36,0.45,24.19,No,17,6.3,0,0.19066666666666665,0.14100000000000001,0.0,0.0,0.0,0.2419,0.14166666666666666,10.084533333333335,High priority / low risk
MSN-2022-003996,DRN-0700,2022-02-02,10:11:40,Custom,Precision Spraying,90.63,83.78,3.26,94.78,0.95,33.8,No,1,0.7,0,0.21733333333333332,0.0,0.18,0.0,0.0,0.33799999999999997,0.008333333333333333,10.088666666666667,High priority / low risk
MSN-2022-004195,DRN-0299,2022-10-18,19:48:51,Custom,Safety Monitoring,93.13,87.96,3.86,97.16,0.48,3.26,No,50,1.2,0,0.2573333333333333,0.0,0.0,0.0,0.0,0.0326,0.4166666666666667,10.0888,High priority / low risk
MSN-2024-013043,DRN-0154,2024-10-22,19:28:28,Custom,Stockpile Measurement,89.68,79.03,2.34,84.14,1.27,18.61,No,2,4.5,0,0.156,0.021499999999999984,0.308,0.010666666666666439,0.019399999999999976,0.1861,0.016666666666666666,10.090999999999998,High priority / low risk
MSN-2025-011688,DRN-0147,2025-03-03,07:57:46,DJI,Road Survey,85.88,99.4,3.37,83.05,0.34,15.84,No,13,4.3,0,0.22466666666666668,0.04875000000000007,0.0,0.13733333333333347,0.0,0.15839999999999999,0.10833333333333334,10.09336666666667,High priority / low risk
MSN-2021-000782,DRN-0364,2021-07-10,09:59:12,DJI,Perimeter Surveillance,93.88,97.96,3.92,81.54,0.31,0.51,No,33,6.0,0,0.2613333333333333,0.08649999999999984,0.0,0.0,0.0,0.0051,0.275,10.09713333333333,High priority / low risk
MSN-2024-004905,DRN-0332,2024-01-26,04:42:27,DJI,Search and Rescue,99.34,92.68,3.82,94.66,0.51,0.3,No,53,3.7,0,0.25466666666666665,0.0,0.0040000000000000036,0.0,0.0,0.003,0.44166666666666665,10.099333333333332,High priority / low risk
MSN-2021-006625,DRN-0315,2021-11-08,09:47:55,Parrot,Power Line Inspection,86.9,80.12,2.93,82.85,0.22,4.88,No,36,5.0,0,0.19533333333333333,0.053750000000000145,0.0,0.10333333333333314,0.0,0.048799999999999996,0.3,10.1019,High priority / low risk
MSN-2023-006974,DRN-0589,2023-05-08,23:32:00,Autel,Road Survey,98.66,99.4,3.97,83.77,1.03,0.14,No,9,3.2,0,0.26466666666666666,0.0307500000000001,0.21200000000000002,0.0,0.0,0.0014000000000000002,0.075,10.105366666666669,High priority / low risk
MSN-2024-005949,DRN-0229,2024-10-20,02:58:50,Custom,Road Survey,83.15,80.72,2.4,93.51,0.67,8.61,No,21,6.3,0,0.16,0.0,0.06800000000000002,0.22833333333333314,0.0,0.0861,0.175,10.107466666666665,High priority / low risk
MSN-2021-010093,DRN-0213,2021-06-29,04:25:36,Autel,Network Site Survey,96.04,92.28,1.96,99.91,0.83,7.97,No,57,5.9,0,0.13066666666666665,0.0,0.13199999999999998,0.0,0.0,0.0797,0.475,10.110266666666668,High priority / low risk
MSN-2025-005607,DRN-0428,2025-05-24,19:10:26,Autel,Field Mapping,84.44,98.62,3.75,94.59,0.16,21.03,No,4,2.6,0,0.25,0.0,0.0,0.1853333333333334,0.0,0.21030000000000001,0.03333333333333333,10.110400000000002,High priority / low risk
MSN-2025-010808,DRN-0158,2025-10-08,08:56:34,Custom,Network Site Survey,90.66,95.36,4.14,97.4,0.43,29.68,No,20,8.2,0,0.27599999999999997,0.0,0.0,0.0,0.0,0.2968,0.16666666666666666,10.113066666666667,High priority / low risk
MSN-2024-012012,DRN-0564,2024-05-01,13:47:34,DJI,Road Survey,88.47,86.58,2.49,79.11,0.55,28.96,No,6,6.8,0,0.166,0.14725000000000002,0.020000000000000018,0.05100000000000004,0.0,0.2896,0.05,10.113300000000002,High priority / low risk
MSN-2021-002926,DRN-0342,2021-10-19,18:52:37,Custom,Medical Delivery,97.51,79.91,0.95,69.02,0.44,16.85,No,2,7.1,0,0.06333333333333332,0.3995000000000001,0.0,0.0,0.0018000000000000683,0.1685,0.016666666666666666,10.113400000000002,High priority / low risk
MSN-2026-001844,DRN-0563,2026-04-02,03:19:37,Custom,Bridge Inspection,84.94,88.15,1.5,78.95,0.28,8.33,No,26,2.3,0,0.1,0.15124999999999994,0.0,0.16866666666666674,0.0,0.0833,0.21666666666666667,10.116900000000001,High priority / low risk
MSN-2023-000109,DRN-0691,2023-10-02,22:14:54,Custom,Emergency Response,94.33,83.83,1.21,90.52,0.53,15.83,No,83,7.8,0,0.08066666666666666,0.0,0.01200000000000001,0.0,0.0,0.1583,0.6916666666666667,10.125733333333335,High priority / low risk
MSN-2023-014420,DRN-0287,2023-01-11,23:48:21,Custom,Stockpile Measurement,87.89,79.41,0.93,97.39,0.81,9.83,No,62,6.5,0,0.062000000000000006,0.0,0.12400000000000003,0.07033333333333332,0.011800000000000067,0.0983,0.5166666666666667,10.132133333333334,High priority / low risk
MSN-2026-007073,DRN-0622,2026-06-19,08:26:03,Custom,Wind Turbine Inspection,97.24,97.38,2.08,99.0,1.07,24.67,No,23,4.1,0,0.13866666666666666,0.0,0.22800000000000004,0.0,0.0,0.24670000000000003,0.19166666666666668,10.132933333333334,High priority / low risk
MSN-2022-011372,DRN-0675,2022-03-11,11:39:05,Parrot,Thermal Inspection,97.38,79.23,0.97,95.01,0.51,17.16,No,86,3.5,0,0.06466666666666666,0.0,0.0040000000000000036,0.0,0.01539999999999992,0.1716,0.7166666666666667,10.141333333333332,High priority / low risk
MSN-2025-005005,DRN-0228,2025-08-21,17:42:55,Custom,Search and Rescue,88.01,86.46,0.6,93.0,1.47,23.77,No,12,5.5,0,0.04,0.0,0.388,0.06633333333333316,0.0,0.2377,0.1,10.142266666666666,High priority / low risk
MSN-2025-000315,DRN-0680,2025-09-28,16:24:21,DJI,Thermal Inspection,89.84,88.52,3.66,89.74,0.79,5.16,No,32,6.9,0,0.24400000000000002,0.0,0.11600000000000002,0.0053333333333332195,0.0,0.0516,0.26666666666666666,10.146133333333331,High priority / low risk
MSN-2021-005083,DRN-0527,2021-09-26,04:08:33,Custom,Medical Delivery,96.09,91.55,1.48,94.8,0.4,40.4,No,57,7.4,0,0.09866666666666667,0.0,0.0,0.0,0.0,0.40399999999999997,0.475,10.152666666666667,High priority / low risk
MSN-2021-004689,DRN-0622,2021-02-07,19:37:25,Parrot,Crop Health Survey,92.09,85.02,0.84,91.2,0.65,17.68,No,80,0.7,0,0.056,0.0,0.06000000000000001,0.0,0.0,0.17679999999999998,0.6666666666666666,10.153066666666666,High priority / low risk
MSN-2023-004024,DRN-0197,2023-07-20,07:58:51,Custom,Construction Progress,92.2,79.82,4.31,91.15,0.25,23.65,No,23,1.4,0,0.28733333333333333,0.0,0.0,0.0,0.0036000000000001365,0.2365,0.19166666666666668,10.158800000000001,High priority / low risk
MSN-2024-002481,DRN-0333,2024-10-29,23:07:38,DJI,Solar Farm Inspection,95.23,85.5,1.53,95.82,1.19,12.1,No,37,5.3,0,0.10200000000000001,0.0,0.27599999999999997,0.0,0.0,0.121,0.30833333333333335,10.159333333333334,High priority / low risk
MSN-2026-000215,DRN-0563,2026-06-20,03:06:54,Parrot,Bridge Inspection,90.68,99.53,0.79,98.67,1.58,15.16,No,21,2.7,0,0.05266666666666667,0.0,0.43200000000000005,0.0,0.0,0.1516,0.175,10.169466666666668,High priority / low risk
MSN-2026-009693,DRN-0103,2026-03-07,21:54:09,Parrot,Safety Monitoring,88.65,90.16,3.59,91.02,0.88,1.86,No,24,7.5,0,0.23933333333333331,0.0,0.152,0.04499999999999981,0.0,0.018600000000000002,0.2,10.17213333333333,High priority / low risk
MSN-2021-007218,DRN-0376,2021-11-09,18:29:11,Custom,Thermal Inspection,89.4,96.4,2.2,82.0,1.04,13.06,No,15,0.5,0,0.14666666666666667,0.075,0.21600000000000003,0.01999999999999981,0.0,0.1306,0.125,10.175466666666663,High priority / low risk
MSN-2022-010895,DRN-0223,2022-10-29,15:16:53,Custom,Crop Health Survey,100.0,92.53,1.94,80.88,0.74,30.82,No,20,2.5,0,0.12933333333333333,0.10300000000000012,0.096,0.0,0.0,0.30820000000000003,0.16666666666666666,10.175600000000003,High priority / low risk
MSN-2023-010899,DRN-0763,2023-05-23,13:13:32,Custom,Road Survey,88.32,98.71,3.29,99.5,0.44,9.18,No,46,7.2,0,0.21933333333333332,0.0,0.0,0.05600000000000023,0.0,0.09179999999999999,0.38333333333333336,10.17706666666667,High priority / low risk
MSN-2023-010332,DRN-0710,2023-03-08,15:51:15,Custom,Thermal Inspection,95.09,88.7,1.12,93.85,0.51,19.54,No,83,3.1,0,0.07466666666666667,0.0,0.0040000000000000036,0.0,0.0,0.1954,0.6916666666666667,10.178533333333334,High priority / low risk
MSN-2022-006470,DRN-0658,2022-09-05,15:31:12,Custom,Stockpile Measurement,86.0,86.62,2.81,85.09,0.33,4.47,No,46,7.7,0,0.18733333333333332,0.0,0.0,0.13333333333333333,0.0,0.0447,0.38333333333333336,10.178933333333335,High priority / low risk
MSN-2023-006978,DRN-0154,2023-04-22,01:28:27,Autel,Emergency Response,93.92,98.82,1.16,74.62,0.83,24.5,No,0,4.2,0,0.07733333333333332,0.2594999999999999,0.13199999999999998,0.0,0.0,0.245,0.0,10.18033333333333,High priority / low risk
MSN-2024-011558,DRN-0684,2024-04-10,16:39:19,Autel,Safety Monitoring,96.58,85.9,1.05,85.11,1.1,14.98,No,49,3.7,0,0.07,0.0,0.24000000000000005,0.0,0.0,0.14980000000000002,0.4083333333333333,10.181733333333334,High priority / low risk
MSN-2026-007918,DRN-0465,2026-03-02,06:41:03,DJI,Emergency Response,86.68,83.27,1.49,97.94,0.18,13.94,No,64,1.9,0,0.09933333333333333,0.0,0.0,0.11066666666666644,0.0,0.1394,0.5333333333333333,10.183199999999998,High priority / low risk
MSN-2022-006431,DRN-0217,2022-08-01,14:10:23,Custom,Solar Farm Inspection,92.4,99.82,3.36,87.97,0.19,25.13,No,39,3.6,0,0.224,0.0,0.0,0.0,0.0,0.25129999999999997,0.325,10.1884,High priority / low risk
MSN-2021-000958,DRN-0463,2021-02-09,15:01:01,DJI,Power Line Inspection,88.45,90.18,5.63,95.74,0.5,8.91,No,6,5.4,0,0.37533333333333335,0.0,0.0,0.05166666666666657,0.0,0.0891,0.05,10.193466666666664,High priority / low risk
MSN-2025-006278,DRN-0661,2025-10-02,18:05:10,DJI,Wind Turbine Inspection,97.54,83.48,1.07,73.52,0.66,9.2,No,22,3.6,0,0.07133333333333333,0.2870000000000001,0.06400000000000002,0.0,0.0,0.092,0.18333333333333332,10.200666666666669,High priority / low risk
MSN-2021-001713,DRN-0133,2021-12-23,12:38:55,Custom,Construction Progress,97.89,88.49,3.12,99.1,1.01,17.97,No,16,1.5,0,0.20800000000000002,0.0,0.20400000000000001,0.0,0.0,0.1797,0.13333333333333333,10.202933333333334,High priority / low risk
MSN-2022-005545,DRN-0410,2022-02-08,09:56:44,Custom,Perimeter Surveillance,92.13,92.7,4.86,82.81,0.46,4.28,No,21,1.3,0,0.324,0.054749999999999945,0.0,0.0,0.0,0.042800000000000005,0.175,10.205899999999998,High priority / low risk
MSN-2025-001253,DRN-0704,2025-03-03,10:50:33,Autel,Construction Progress,88.86,98.66,3.63,82.08,0.51,19.64,No,17,5.7,0,0.242,0.07300000000000004,0.0040000000000000036,0.03800000000000002,0.0,0.19640000000000002,0.14166666666666666,10.213866666666668,High priority / low risk
MSN-2023-012195,DRN-0451,2023-01-27,23:24:49,Parrot,Stockpile Measurement,96.97,94.82,2.94,88.69,0.62,0.9,No,62,6.3,0,0.196,0.0,0.048,0.0,0.0,0.009000000000000001,0.5166666666666667,10.222666666666667,High priority / low risk
MSN-2025-008823,DRN-0243,2025-12-11,04:12:42,DJI,Bridge Inspection,93.88,79.7,1.37,78.23,0.26,32.74,No,30,2.2,0,0.09133333333333334,0.1692499999999999,0.0,0.0,0.005999999999999943,0.3274,0.25,10.223033333333332,High priority / low risk
MSN-2021-005771,DRN-0285,2021-12-17,05:17:41,Autel,Solar Farm Inspection,89.6,90.45,2.31,82.32,0.5,17.0,No,49,2.7,0,0.154,0.06700000000000017,0.0,0.013333333333333523,0.0,0.17,0.4083333333333333,10.224000000000006,High priority / low risk
MSN-2025-011632,DRN-0154,2025-09-30,21:55:03,Custom,Power Line Inspection,93.44,81.76,2.76,82.27,1.27,7.97,No,0,8.0,0,0.184,0.0682500000000001,0.308,0.0,0.0,0.0797,0.0,10.226100000000002,High priority / low risk
MSN-2024-010478,DRN-0450,2024-12-13,15:32:54,Parrot,Site Survey,96.13,97.12,2.89,94.4,1.12,10.62,No,20,0.6,0,0.19266666666666668,0.0,0.24800000000000005,0.0,0.0,0.10619999999999999,0.16666666666666666,10.226933333333335,High priority / low risk
MSN-2023-004753,DRN-0587,2023-11-04,18:17:00,Parrot,Site Survey,85.16,97.04,3.23,88.06,0.58,9.85,No,24,0.8,0,0.21533333333333332,0.0,0.03199999999999999,0.16133333333333344,0.0,0.09849999999999999,0.2,10.232000000000001,High priority / low risk
MSN-2025-009731,DRN-0413,2025-05-12,10:16:49,DJI,Safety Monitoring,95.63,93.59,3.23,89.2,0.31,10.36,No,56,2.1,0,0.21533333333333332,0.0,0.0,0.0,0.0,0.1036,0.4666666666666667,10.232800000000001,High priority / low risk
MSN-2026-011274,DRN-0231,2026-07-12,08:43:38,Custom,Construction Progress,92.85,93.04,3.82,97.19,0.28,29.77,No,27,1.4,0,0.25466666666666665,0.0,0.0,0.0,0.0,0.2977,0.225,10.234266666666668,High priority / low risk
MSN-2022-009799,DRN-0189,2022-09-08,10:22:07,Custom,Warehouse Transfer,96.66,90.56,2.54,84.29,0.54,42.32,No,31,7.6,0,0.16933333333333334,0.017749999999999842,0.016000000000000014,0.0,0.0,0.4232,0.25833333333333336,10.237766666666664,High priority / low risk
MSN-2022-002943,DRN-0743,2022-01-25,14:17:23,Parrot,Road Survey,83.74,98.71,2.53,94.48,0.99,8.7,No,2,5.8,0,0.16866666666666666,0.0,0.196,0.20866666666666683,0.0,0.087,0.016666666666666666,10.238666666666669,High priority / low risk
MSN-2024-007601,DRN-0217,2024-11-01,02:18:51,DJI,Solar Farm Inspection,99.86,79.0,1.49,80.06,0.92,22.91,No,18,4.3,0,0.09933333333333333,0.12349999999999994,0.168,0.0,0.02,0.2291,0.15,10.253133333333333,High priority / low risk
MSN-2025-009543,DRN-0254,2025-10-19,04:33:45,DJI,Solar Farm Inspection,86.44,97.49,1.0,76.75,0.17,3.08,No,38,7.3,0,0.06666666666666667,0.20625,0.0,0.11866666666666674,0.0,0.0308,0.31666666666666665,10.253566666666666,High priority / low risk
MSN-2024-005457,DRN-0741,2024-07-10,07:02:44,Custom,Tower Inspection,97.54,87.02,1.38,87.07,1.53,17.3,No,13,4.6,0,0.092,0.0,0.41200000000000003,0.0,0.0,0.17300000000000001,0.10833333333333334,10.259333333333336,High priority / low risk
MSN-2021-012190,DRN-0363,2021-06-27,20:18:41,Custom,Site Survey,97.74,85.87,1.81,77.34,0.32,12.4,No,38,7.6,0,0.12066666666666667,0.19149999999999992,0.0,0.0,0.0,0.124,0.31666666666666665,10.260333333333332,High priority / low risk
MSN-2021-011735,DRN-0414,2021-03-28,06:46:53,DJI,Field Mapping,98.17,82.38,1.49,77.18,0.2,12.16,No,43,7.1,0,0.09933333333333333,0.19549999999999984,0.0,0.0,0.0,0.1216,0.35833333333333334,10.260466666666664,High priority / low risk
MSN-2025-005642,DRN-0139,2025-05-31,03:42:14,Parrot,Road Survey,93.6,92.75,3.24,83.4,0.25,22.37,No,36,5.6,0,0.21600000000000003,0.039999999999999855,0.0,0.0,0.0,0.2237,0.3,10.261599999999998,High priority / low risk
MSN-2022-011456,DRN-0493,2022-05-30,13:28:15,Parrot,Site Survey,99.21,90.18,5.46,98.23,0.51,5.68,No,21,1.8,0,0.364,0.0,0.0040000000000000036,0.0,0.0,0.056799999999999996,0.175,10.268400000000002,High priority / low risk
MSN-2024-007360,DRN-0764,2024-03-11,00:18:51,Custom,Safety Monitoring,84.42,84.24,3.56,88.26,0.33,10.75,No,19,6.5,0,0.23733333333333334,0.0,0.0,0.18599999999999994,0.0,0.1075,0.15833333333333333,10.268666666666666,High priority / low risk
MSN-2025-012401,DRN-0324,2025-07-29,14:03:30,DJI,Site Survey,88.53,98.79,0.59,87.38,0.45,19.48,No,86,8.4,0,0.03933333333333333,0.0,0.0,0.04899999999999996,0.0,0.1948,0.7166666666666667,10.276399999999999,High priority / low risk
MSN-2023-011598,DRN-0200,2023-05-26,21:05:36,DJI,Network Site Survey,93.1,98.47,1.49,80.9,1.16,12.13,No,19,7.6,0,0.09933333333333333,0.10249999999999986,0.26399999999999996,0.0,0.0,0.1213,0.15833333333333333,10.280066666666663,High priority / low risk
MSN-2025-005982,DRN-0767,2025-06-11,05:50:53,Parrot,Field Mapping,95.92,86.58,4.64,90.56,0.18,11.15,No,31,8.1,0,0.3093333333333333,0.0,0.0,0.0,0.0,0.1115,0.25833333333333336,10.280666666666665,High priority / low risk
MSN-2024-005509,DRN-0564,2024-10-30,12:11:14,Autel,Road Survey,94.68,88.56,1.41,75.13,0.35,21.11,No,25,5.4,0,0.094,0.2467500000000001,0.0,0.0,0.0,0.21109999999999998,0.20833333333333334,10.281633333333334,High priority / low risk
MSN-2022-004475,DRN-0504,2022-03-18,10:21:03,DJI,Safety Monitoring,97.3,97.69,1.41,80.4,1.2,19.52,No,8,6.0,0,0.094,0.11499999999999985,0.27999999999999997,0.0,0.0,0.19519999999999998,0.06666666666666667,10.286266666666664,High priority / low risk
MSN-2024-007958,DRN-0333,2024-09-24,17:23:08,Custom,Tower Inspection,97.47,85.67,1.59,80.07,0.35,18.68,No,51,1.6,0,0.10600000000000001,0.12325000000000016,0.0,0.0,0.0,0.1868,0.425,10.294900000000004,High priority / low risk
MSN-2023-013706,DRN-0473,2023-10-25,10:04:45,Parrot,Safety Monitoring,82.13,91.05,1.5,85.23,0.38,30.31,No,24,8.4,0,0.1,0.0,0.0,0.2623333333333335,0.0,0.3031,0.2,10.29746666666667,High priority / low risk
MSN-2022-012097,DRN-0646,2022-04-13,22:09:06,Parrot,Stockpile Measurement,100.0,92.34,4.41,92.18,0.43,29.15,No,18,2.4,0,0.294,0.0,0.0,0.0,0.0,0.2915,0.15,10.299999999999999,High priority / low risk
MSN-2023-007636,DRN-0270,2023-02-21,01:05:16,DJI,Wind Turbine Inspection,83.38,93.07,2.04,90.25,0.83,2.55,No,26,5.7,0,0.136,0.0,0.13199999999999998,0.22066666666666682,0.0,0.0255,0.21666666666666667,10.300000000000002,High priority / low risk
MSN-2022-005928,DRN-0309,2022-02-13,09:19:22,DJI,Safety Monitoring,88.97,94.89,0.9,85.12,1.24,32.57,No,21,5.8,0,0.060000000000000005,0.0,0.296,0.03433333333333337,0.0,0.3257,0.175,10.30026666666667,High priority / low risk
MSN-2024-002322,DRN-0188,2024-01-16,13:20:28,Parrot,Site Survey,84.21,90.98,2.67,93.68,0.37,5.58,No,39,3.7,0,0.178,0.0,0.0,0.1930000000000002,0.0,0.0558,0.325,10.314400000000003,High priority / low risk
MSN-2021-003411,DRN-0642,2021-10-21,22:50:22,Custom,Wind Turbine Inspection,88.94,82.01,2.49,73.7,0.35,11.51,No,2,6.5,0,0.166,0.2824999999999999,0.0,0.03533333333333341,0.0,0.1151,0.016666666666666666,10.319133333333333,High priority / low risk
MSN-2024-009055,DRN-0546,2024-06-20,01:37:34,DJI,Perimeter Surveillance,98.73,84.87,5.93,92.96,0.35,16.14,No,4,8.2,0,0.3953333333333333,0.0,0.0,0.0,0.0,0.16140000000000002,0.03333333333333333,10.321866666666667,High priority / low risk
MSN-2025-014479,DRN-0341,2025-10-06,02:19:48,Custom,Site Survey,99.31,97.38,1.27,92.21,0.81,16.34,No,65,7.9,0,0.08466666666666667,0.0,0.12400000000000003,0.0,0.0,0.1634,0.5416666666666666,10.322533333333334,High priority / low risk
MSN-2021-001337,DRN-0332,2021-07-26,14:22:17,DJI,Bridge Inspection,94.3,81.02,1.16,87.33,1.61,0.92,No,28,4.6,0,0.07733333333333332,0.0,0.44400000000000006,0.0,0.0,0.0092,0.23333333333333334,10.324266666666668,High priority / low risk
MSN-2021-002065,DRN-0751,2021-05-09,09:20:16,Custom,Site Survey,96.59,81.74,5.3,81.85,0.18,1.68,No,12,8.4,0,0.35333333333333333,0.07875000000000014,0.0,0.0,0.0,0.0168,0.1,10.325233333333337,High priority / low risk
MSN-2023-013430,DRN-0681,2023-11-08,05:40:47,Custom,Wind Turbine Inspection,100.0,82.79,2.92,77.54,0.24,16.96,No,16,6.3,0,0.19466666666666665,0.18649999999999983,0.0,0.0,0.0,0.1696,0.13333333333333333,10.329799999999997,High priority / low risk
